architecture_id	total_junctions	min_rank	max_rank	avg_rank	num_strong_0.5	num_strong_1.0	num_strong_2.0
C04_H02_B008	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B009	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B010	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B011	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B012	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B013	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B014	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B015	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B016	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B017	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B018	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B019	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B020	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B021	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B022	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B023	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B024	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B025	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B026	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B027	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B028	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B029	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B030	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B031	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B032	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B033	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B034	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B035	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B036	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B037	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B038	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B039	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B040	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B041	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B042	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B043	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B044	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B045	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B046	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B047	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B048	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B049	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B050	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B051	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B052	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B053	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B054	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B055	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B056	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B057	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B058	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B059	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B060	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B061	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B062	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B063	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B064	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B065	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B066	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B067	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B068	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B069	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B070	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B071	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B072	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B073	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B074	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B075	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B076	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B077	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B078	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B079	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B080	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B081	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B082	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B083	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B084	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B085	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B086	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B087	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B088	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B089	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B090	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B091	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B092	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B093	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B094	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B095	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B096	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B097	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B098	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B099	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B100	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B101	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B102	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B103	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B104	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B105	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B106	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B107	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B108	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B109	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B110	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B111	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B112	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B113	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B114	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B115	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B116	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B117	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B118	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B119	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B120	72	0.0596	84.9405	24.92152916666667	2	5	6
C04_H02_B121	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B122	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B123	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B124	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B125	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B126	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B127	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B128	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B129	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B130	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B131	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B132	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B133	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B134	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B135	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B136	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B137	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B138	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B139	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B140	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B141	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B142	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B143	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B144	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B145	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B146	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B147	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B148	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B149	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B150	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B151	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B152	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B153	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B154	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B155	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B156	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B157	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B158	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B159	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B160	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B161	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B162	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B163	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B164	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B165	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B166	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B167	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B168	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B169	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B170	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B171	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B172	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B173	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B174	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B175	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B176	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B177	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B178	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B179	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B180	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B181	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B182	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B183	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B184	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B185	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B186	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B187	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B188	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B189	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B190	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B191	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B192	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B193	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B194	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B195	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B196	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B197	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B198	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B199	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B200	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B201	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B202	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B203	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B204	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B205	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B206	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B207	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B208	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B209	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B210	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B211	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B212	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B213	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B214	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B215	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B216	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B217	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B218	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B219	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B220	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B221	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B222	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B223	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B224	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B225	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B226	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B227	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B228	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B229	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B230	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B231	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B232	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B233	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B234	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B235	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B236	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B237	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B238	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B239	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B240	72	0.0596	84.9405	25.368825	2	5	5
C04_H02_B241	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B242	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B243	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B244	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B245	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B246	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B247	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B248	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B249	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B250	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B251	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B252	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B253	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B254	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B255	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B256	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B257	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B258	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B259	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B260	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B261	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B262	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B263	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B264	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B265	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B266	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B267	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B268	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B269	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B270	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B271	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B272	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B273	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B274	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B275	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B276	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B277	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B278	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B279	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B280	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B281	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B282	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B283	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B284	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B285	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B286	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B287	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B288	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B289	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B290	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B291	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B292	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B293	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B294	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B295	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B296	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B297	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B298	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B299	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B300	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B301	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B302	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B303	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B304	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B305	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B306	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B307	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B308	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B309	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B310	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B311	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B312	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B313	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B314	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B315	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B316	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B317	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B318	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B319	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B320	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B321	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B322	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B323	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B324	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B325	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B326	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B327	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B328	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B329	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B330	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B331	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B332	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B333	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B334	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B335	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B336	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B337	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B338	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B339	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B340	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B341	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B342	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B343	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B344	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B345	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B346	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B347	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B348	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B349	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B350	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B351	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B352	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B353	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B354	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B355	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B356	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B357	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B358	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B359	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B360	72	0.0596	84.9405	30.042186111111114	1	4	4
C04_H02_B361	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B362	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B363	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B364	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B365	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B366	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B367	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B368	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B369	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B370	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B371	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B372	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B373	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B374	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B375	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B376	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B377	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B378	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B379	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B380	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B381	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B382	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B383	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B384	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B385	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B386	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B387	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B388	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B389	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B390	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B391	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B392	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B393	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B394	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B395	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B396	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B397	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B398	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B399	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B400	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B401	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B402	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B403	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B404	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B405	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B406	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B407	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B408	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B409	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B410	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B411	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B412	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B413	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B414	72	0.0596	84.9405	27.82705972222222	1	4	4
C04_H02_B415	72	0.0596	84.9405	27.82705972222222	1	4	4
